Date,response
11/1/2018,198.4194
11/2/2018,201.3736
11/3/2018,199.7841
11/4/2018,210.7108
11/5/2018,208.6209
11/6/2018,217.3648
11/7/2018,217.4935
11/8/2018,212.6622
11/9/2018,210.1807
11/10/2018,211.9362
11/11/2018,211.5903
11/12/2018,209.9163
11/13/2018,207.2669
11/14/2018,182.2758
11/15/2018,182.0153
11/16/2018,176.3233
11/17/2018,176.8073
11/18/2018,177.9111
11/19/2018,150.5578
11/20/2018,132.7065
11/21/2018,137.1081
11/22/2018,127.5893
11/23/2018,124.7411
11/24/2018,114.1353
11/25/2018,116.59
11/26/2018,109.0453
11/27/2018,110.4164
11/28/2018,122.367
11/29/2018,118.2046
11/30/2018,113.6056
12/1/2018,118.6901
12/2/2018,116.7163
12/3/2018,109.1907
12/4/2018,110.3249
12/5/2018,102.9739
12/6/2018,91.62807
12/7/2018,93.10405
12/8/2018,91.73318
12/9/2018,94.20593
12/10/2018,90.63267
12/11/2018,88.00382
12/12/2018,90.26954
12/13/2018,86.46035
12/14/2018,84.24895
12/15/2018,84.40362
12/16/2018,85.46417
12/17/2018,94.42818
12/18/2018,100.4154
12/19/2018,100.2026
12/20/2018,115.4672
12/21/2018,108.875
12/22/2018,115.641
12/23/2018,130.3865
12/24/2018,138.7926
12/25/2018,128.6139
12/26/2018,131.2147
12/27/2018,116.4592
12/28/2018,136.4616
12/29/2018,138.9641
12/30/2018,139.7003
12/31/2018,133.2603
1/1/2019,140.55
1/2/2019,155.8984
1/3/2019,149.4939
1/4/2019,155.5913
1/5/2019,157.2708
1/6/2019,157.7704
1/7/2019,151.8844
1/8/2019,150.3865
1/9/2019,150.7728
1/10/2019,128.7143
1/11/2019,127.3476
1/12/2019,126.4855
1/13/2019,117.1541
1/14/2019,129.5477
1/15/2019,122.4064
1/16/2019,123.9774
1/17/2019,124.1345
1/18/2019,120.6618
1/19/2019,124.8802
1/20/2019,118.8315
1/21/2019,118.0913
1/22/2019,119.2102
1/23/2019,117.9566
1/24/2019,117.5103
1/25/2019,115.9831
1/26/2019,116.1099
1/27/2019,113.1558
1/28/2019,106.3166
1/29/2019,105.4823
1/30/2019,108.634
1/31/2019,106.6513
2/1/2019,107.3624
2/2/2019,110.165
2/3/2019,107.1416
2/4/2019,107.5917
2/5/2019,107.2303
2/6/2019,104.7411
2/7/2019,103.9927
2/8/2019,118.4969
2/9/2019,118.9372
2/10/2019,124.4259
2/11/2019,120.3249
2/12/2019,121.5746
2/13/2019,121.3189
2/14/2019,120.3113
2/15/2019,121.3793
2/16/2019,122.205
2/17/2019,132.7429
2/18/2019,144.0831
2/19/2019,143.0005
2/20/2019,146.58
2/21/2019,143.885
2/22/2019,147.9503
2/23/2019,157.9791
2/24/2019,136.399
2/25/2019,139.5076
2/26/2019,137.5163
2/27/2019,135.831
2/28/2019,136.6214
3/1/2019,135.6486
3/2/2019,133.5238
3/3/2019,133.4615
3/4/2019,127.1579
3/5/2019,136.3987
3/6/2019,137.9288
3/7/2019,137.2823
3/8/2019,134.1665
3/9/2019,136.8545
3/10/2019,135.2808
3/11/2019,132.7526
3/12/2019,134.2463
3/13/2019,132.8626
3/14/2019,132.9102
3/15/2019,136.6245
3/16/2019,141.7769
3/17/2019,139.1837
3/18/2019,138.9995
3/19/2019,139.3216
3/20/2019,140.5015
3/21/2019,136.4729
3/22/2019,137.1604
3/23/2019,138.3835
3/24/2019,137.3545
3/25/2019,135.1896
3/26/2019,135.3555
3/27/2019,140.4468
3/28/2019,139.2356
3/29/2019,143.9402
3/30/2019,144.3381
3/31/2019,145.1691
4/1/2019,143.4897
4/2/2019,164.6134
4/3/2019,161.1988
4/4/2019,158.3792
4/5/2019,165.5945
4/6/2019,166.2546
4/7/2019,175.4634
4/8/2019,181.4822
4/9/2019,176.9638
4/10/2019,177.3775
4/11/2019,165.4504
4/12/2019,164.6934
4/13/2019,165.5676
4/14/2019,169.0694
4/15/2019,163.2643
4/16/2019,169.7939
4/17/2019,168.4451
4/18/2019,174.7671
4/19/2019,174.8009
4/20/2019,175.2829
4/21/2019,171.6962
4/22/2019,173.3379
4/23/2019,172.6605
4/24/2019,167.0899
4/25/2019,155.2715
4/26/2019,156.3503
4/27/2019,159.0094
4/28/2019,158.055
4/29/2019,155.4459
4/30/2019,160.7526
5/1/2019,160.62
5/2/2019,161.8675
5/3/2019,167.0129
5/4/2019,163.3998
5/5/2019,163.0475
5/6/2019,173.2601
5/7/2019,170.1776
5/8/2019,171.1414
5/9/2019,171.1495
5/10/2019,173.8511
5/11/2019,195.8626
5/12/2019,188.5323
5/13/2019,196.4776
5/14/2019,218.7666
5/15/2019,247.2025
5/16/2019,264.9529
5/17/2019,244.6212
5/18/2019,236.7287
5/19/2019,261.8418
5/20/2019,252.2826
5/21/2019,255.9771
5/22/2019,247.1912
5/23/2019,246.8668
5/24/2019,250.3302
5/25/2019,253.817
5/26/2019,269.3532
5/27/2019,274.7176
5/28/2019,271.8045
5/29/2019,269.9043
5/30/2019,258.5862
5/31/2019,268.873
6/1/2019,267.066
6/2/2019,272.2475
6/3/2019,258.2575
6/4/2019,243.1578
6/5/2019,248.2146
6/6/2019,249.8398
6/7/2019,252.0801
6/8/2019,246.218
6/9/2019,234.6906
6/10/2019,247.1944
6/11/2019,246.7786
6/12/2019,261.1819
6/13/2019,256.9864
6/14/2019,264.8189
6/15/2019,269.9522
6/16/2019,270.5351
6/17/2019,273.9989
6/18/2019,266.2971
6/19/2019,270.6109
6/20/2019,273.8188
6/21/2019,295.4522
6/22/2019,310.7731
6/23/2019,309.5129
6/24/2019,310.7817
6/25/2019,319.0686
6/26/2019,340.2472
6/27/2019,296.5751
6/28/2019,312.9109
6/29/2019,325.8993
6/30/2019,293.5392
7/1/2019,295.6391
7/2/2019,291.5642
7/3/2019,302.3137
7/4/2019,284.1868
7/5/2019,288.1608
7/6/2019,288.9544
7/7/2019,305.5422
7/8/2019,311.9801
7/9/2019,308.7808
7/10/2019,290.3226
7/11/2019,269.081
7/12/2019,275.1098
7/13/2019,269.9087
7/14/2019,227.8691
7/15/2019,229.5441
7/16/2019,199.9036
7/17/2019,210.4399
7/18/2019,225.5755
7/19/2019,220.8036
7/20/2019,228.609
7/21/2019,225.9435
7/22/2019,217.472
7/23/2019,213.2915
7/24/2019,216.8515
7/25/2019,219.4519
7/26/2019,219.2607
7/27/2019,207.0653
7/28/2019,211.1479
7/29/2019,211.1983
7/30/2019,209.7997
7/31/2019,218.4375
8/1/2019,216.6829
8/2/2019,217.7073
8/3/2019,221.7436
8/4/2019,221.6654
8/5/2019,232.3925
8/6/2019,226.445
8/7/2019,226.0632
8/8/2019,221.3441
8/9/2019,210.5506
8/10/2019,207.0831
8/11/2019,216.9189
8/12/2019,211.6402
8/13/2019,208.8804
8/14/2019,186.8121
8/15/2019,188.4574
8/16/2019,185.7965
8/17/2019,186.4554
8/18/2019,194.3011
8/19/2019,202.9991
8/20/2019,196.9058
8/21/2019,187.4926
8/22/2019,191.8884
8/23/2019,194.1085
8/24/2019,190.7881
8/25/2019,187.7489
8/26/2019,189.6971
8/27/2019,188.6298
8/28/2019,173.8312
8/29/2019,169.0474
8/30/2019,168.5544
8/31/2019,172.1956
9/1/2019,170.8171
9/2/2019,177.9593
9/3/2019,178.9141
9/4/2019,175.5758
9/5/2019,174.3192
9/6/2019,169.5785
9/7/2019,177.7456
9/8/2019,180.7037
9/9/2019,180.7415
9/10/2019,179.6018
9/11/2019,177.9802
9/12/2019,180.3987
9/13/2019,180.7782
9/14/2019,187.6121
9/15/2019,188.6389
9/16/2019,196.3926
9/17/2019,208.1779
9/18/2019,210.3621
9/19/2019,221.7868
9/20/2019,217.9881
9/21/2019,215.0749
9/22/2019,210.6587
9/23/2019,201.3739
9/24/2019,167.9967
9/25/2019,170.0644
9/26/2019,165.8661
9/27/2019,173.2345
9/28/2019,173.8994
9/29/2019,169.8378
9/30/2019,179.1353
10/1/2019,176.2994
10/2/2019,179.9572
10/3/2019,174.6906
10/4/2019,175.9008
10/5/2019,175.6248
10/6/2019,170.5768
10/7/2019,180.282
10/8/2019,181.0265
10/9/2019,193.4481
10/10/2019,191.1617
10/11/2019,180.7705
10/12/2019,180.4031
10/13/2019,181.6065
10/14/2019,186.4897
10/15/2019,180.8071
10/16/2019,175.2273
10/17/2019,177.2439
10/18/2019,172.9709
10/19/2019,171.9017
10/20/2019,174.8937
10/21/2019,174.27
10/22/2019,171.4157
10/23/2019,161.4701
10/24/2019,160.8198
10/25/2019,181.301
10/26/2019,179.5951
10/27/2019,184.1879
10/28/2019,182.2781
10/29/2019,190.0587
10/30/2019,183.8832
10/31/2019,182.8866
11/1/2019,183.4471
11/2/2019,183.2192
11/3/2019,181.9823
11/4/2019,185.8042
11/5/2019,189.0288
11/6/2019,191.1178
11/7/2019,186.8476
11/8/2019,183.8552
11/9/2019,185.0777
11/10/2019,189.0494
11/11/2019,184.8781
11/12/2019,186.7325
11/13/2019,187.999
11/14/2019,185.0044
11/15/2019,180.0144
11/16/2019,182.3001
11/17/2019,183.6678
11/18/2019,178.4239
11/19/2019,175.6243
11/20/2019,174.8442
11/21/2019,161.1582
11/22/2019,150.019
11/23/2019,151.753
11/24/2019,141.4813
11/25/2019,146.347
11/26/2019,147.6683
11/27/2019,152.4817
11/28/2019,151.135
11/29/2019,154.3935
11/30/2019,151.6936
12/1/2019,151.0624
12/2/2019,148.7189
12/3/2019,147.3032
12/4/2019,145.6643
12/5/2019,147.6061
12/6/2019,148.1767
12/7/2019,147.1138
12/8/2019,150.2899
12/9/2019,147.4015
12/10/2019,145.7032
12/11/2019,143.4149
12/12/2019,144.9153
12/13/2019,144.6671
12/14/2019,141.9651
12/15/2019,142.4443
12/16/2019,132.8822
12/17/2019,121.7831
12/18/2019,132.7982
12/19/2019,128.0868
12/20/2019,128.3916
12/21/2019,127.0535
12/22/2019,131.9351
12/23/2019,128.0286
12/24/2019,127.788
12/25/2019,125.2037
12/26/2019,125.74
12/27/2019,126.3409
12/28/2019,128.2343
12/29/2019,134.2538
12/30/2019,131.6503
12/31/2019,129.8353
1/1/2020,130.9165
1/2/2020,127.1178
1/3/2020,133.6754
1/4/2020,134.0497
1/5/2020,135.2669
1/6/2020,143.906
1/7/2020,143.1724
1/8/2020,140.9343
1/9/2020,138.0286
1/10/2020,144.4125
1/11/2020,143.021
1/12/2020,145.2251
1/13/2020,143.8508
1/14/2020,165.9585
1/15/2020,165.8049
1/16/2020,164.0211
1/17/2020,171.3137
1/18/2020,175.4533
1/19/2020,166.8169
1/20/2020,166.9136
1/21/2020,169.5451
1/22/2020,168.089
1/23/2020,162.7061
1/24/2020,162.4797
1/25/2020,160.8345
1/26/2020,167.4678
1/27/2020,170.0454
1/28/2020,175.3304
1/29/2020,174.3763
1/30/2020,184.3832
1/31/2020,179.595
2/1/2020,183.7234
2/2/2020,188.5894
2/3/2020,189.9062
2/4/2020,188.7819
2/5/2020,204.0125
2/6/2020,213.0044
2/7/2020,223.4753
2/8/2020,223.5752
2/9/2020,228.1848
2/10/2020,223.5864
2/11/2020,236.4586
2/12/2020,265.8971
2/13/2020,268.0042
2/14/2020,284.7045
2/15/2020,264.161
2/16/2020,261.5449
2/17/2020,267.8536
2/18/2020,281.6369
2/19/2020,260.4301
2/20/2020,257.7604
2/21/2020,265.3509
2/22/2020,261.571
2/23/2020,273.5814
2/24/2020,265.4131
2/25/2020,248.8912
2/26/2020,227.4831
2/27/2020,225.0323
2/28/2020,227.7398
2/29/2020,219.2812
3/1/2020,218.5533
3/2/2020,231.2703
3/3/2020,224.142
3/4/2020,223.8575
3/5/2020,227.6893
3/6/2020,243.8721
3/7/2020,237.5898
3/8/2020,199.9715
3/9/2020,200.9082
3/10/2020,200.6159
3/11/2020,194.6403
3/12/2020,107.0084
3/13/2020,132.4093
3/14/2020,123.3959
3/15/2020,124.5026
3/16/2020,110.4259
3/17/2020,116.6726
3/18/2020,117.2906
3/19/2020,136.1521
3/20/2020,132.0257
3/21/2020,131.5586
3/22/2020,123.7019
3/23/2020,135.0837
3/24/2020,138.5434
3/25/2020,135.9691
3/26/2020,138.2077
3/27/2020,131.7138
3/28/2020,131.05
3/29/2020,125.4232
3/30/2020,132.4155
3/31/2020,133.3648
4/1/2020,134.9127
4/2/2020,140.9173
4/3/2020,141.1633
4/4/2020,144.0822
4/5/2020,143.1647
4/6/2020,169.8208
4/7/2020,164.9633
4/8/2020,172.788
4/9/2020,170.1788
4/10/2020,157.6443
4/11/2020,158.095
4/12/2020,160.1119
4/13/2020,156.4217
4/14/2020,158.1438
4/15/2020,153.3823
4/16/2020,171.9049
4/17/2020,170.6515
4/18/2020,186.6801
4/19/2020,180.4588
4/20/2020,171.1397
4/21/2020,170.9939
4/22/2020,182.089
4/23/2020,184.9835
4/24/2020,187.4589
4/25/2020,194.0079
4/26/2020,196.7667
4/27/2020,196.2249
4/28/2020,197.1257
4/29/2020,214.9004
4/30/2020,205.7811
5/1/2020,212.2047
5/2/2020,214.0833
5/3/2020,209.9057
5/4/2020,206.9692
5/5/2020,204.5617
5/6/2020,201.1025
5/7/2020,212.4221
5/8/2020,211.709
5/9/2020,210.6112
5/10/2020,187.998
5/11/2020,185.9504
5/12/2020,189.4558
5/13/2020,199.4271
5/14/2020,203.0657
5/15/2020,194.5823
5/16/2020,200.6895
5/17/2020,206.8863
5/18/2020,214.388
5/19/2020,213.6184
5/20/2020,209.9387
5/21/2020,199.1326
5/22/2020,206.8026
5/23/2020,206.5587
5/24/2020,202.0339
5/25/2020,204.1248
5/26/2020,201.0691
5/27/2020,207.4497
5/28/2020,218.6398
5/29/2020,220.1377
5/30/2020,242.46
5/31/2020,231.9968
6/1/2020,247.8594
6/2/2020,237.681
6/3/2020,244.1709
6/4/2020,243.6338
6/5/2020,240.4331
6/6/2020,241.8586
6/7/2020,244.0584
6/8/2020,246.3781
6/9/2020,243.8423
6/10/2020,247.4237
6/11/2020,231.6849
6/12/2020,237.3374
6/13/2020,238.1331
6/14/2020,232.8574
6/15/2020,230.8181
6/16/2020,235.256
6/17/2020,234.0456
6/18/2020,231.6911
6/19/2020,228.7443
6/20/2020,229.0066
6/21/2020,227.9096
6/22/2020,243.1393
6/23/2020,242.9323
6/24/2020,234.6943
6/25/2020,232.7371
6/26/2020,229.6866
6/27/2020,221.0847
6/28/2020,224.869
6/29/2020,227.7523
6/30/2020,225.8401
7/1/2020,230.5722
7/2/2020,226.9372
7/3/2020,225.1772
7/4/2020,228.977
7/5/2020,227.7044
7/6/2020,241.3389
7/7/2020,238.8108
7/8/2020,246.4939
7/9/2020,241.9954
7/10/2020,240.7696
7/11/2020,239.0153
7/12/2020,241.7509
7/13/2020,240.0083
7/14/2020,240.3633
7/15/2020,238.8456
7/16/2020,233.8098
7/17/2020,232.7987
7/18/2020,235.6721
7/19/2020,238.91
7/20/2020,236.2353
7/21/2020,245.3879
7/22/2020,262.9297
7/23/2020,274.7101
7/24/2020,279.1139
7/25/2020,303.8784
7/26/2020,309.3796
7/27/2020,320.7637
7/28/2020,315.6435
7/29/2020,316.3679
7/30/2020,334.3199
7/31/2020,346.0067
8/1/2020,386.6545
8/2/2020,370.4771
8/3/2020,386.6372
8/4/2020,389.5161
8/5/2020,400.5766
8/6/2020,394.9862
8/7/2020,379.4443
8/8/2020,392.3599
8/9/2020,389.3954
8/10/2020,395.5182
8/11/2020,379.1133
8/12/2020,387.6099
8/13/2020,425.516
8/14/2020,436.9239
8/15/2020,432.8444
8/16/2020,433.5013
8/17/2020,430.7983
8/18/2020,423.1282
8/19/2020,406.047
8/20/2020,416.4723
8/21/2020,387.511
8/22/2020,395.8746
8/23/2020,391.4404
8/24/2020,407.9833
8/25/2020,383.9162
8/26/2020,385.8704
8/27/2020,382.8414
8/28/2020,393.9793
8/29/2020,399.0931
8/30/2020,423.1895
8/31/2020,429.8009
9/1/2020,475.9327
9/2/2020,436.4795
9/3/2020,383.0783
9/4/2020,385.8447
9/5/2020,331.3811
9/6/2020,355.3434
9/7/2020,352.2754
9/8/2020,338.9123
9/9/2020,351.9043
9/10/2020,366.5997
9/11/2020,372.2958
9/12/2020,384.2063
9/13/2020,365.2789
9/14/2020,376.4692
9/15/2020,364.1539
9/16/2020,366.7459
9/17/2020,388.2975
9/18/2020,382.3321
9/19/2020,384.7725
9/20/2020,371.9308
9/21/2020,341.3871
9/22/2020,344.0723
9/23/2020,320.7656
9/24/2020,349.0107
9/25/2020,351.6653
9/26/2020,354.902
9/27/2020,357.0768
9/28/2020,354.7536
9/29/2020,359.5281
9/30/2020,359.3805
10/1/2020,352.9242
10/2/2020,346.0468
10/3/2020,346.309
10/4/2020,352.2149
10/5/2020,353.8546
10/6/2020,340.6617
10/7/2020,341.5076
10/8/2020,350.9397
10/9/2020,365.9897
10/10/2020,370.8164
10/11/2020,374.8948
10/12/2020,387.738
10/13/2020,381.3011
10/14/2020,379.6422
10/15/2020,377.3466
10/16/2020,365.9107
10/17/2020,368.8818
10/18/2020,377.9532
10/19/2020,379.9778
10/20/2020,369.0009
10/21/2020,391.9228
10/22/2020,413.5171
10/23/2020,409.4
10/24/2020,412.7277
10/25/2020,406.2958
10/26/2020,393.7344
10/27/2020,403.8422
10/28/2020,389.0131
10/29/2020,386.7351
10/30/2020,383.3573
10/31/2020,386.5634
11/1/2020,395.4853
11/2/2020,384.2018
11/3/2020,387.4129
11/4/2020,401.7741
11/5/2020,416.2388
11/6/2020,455.736
11/7/2020,436.0844
11/8/2020,455.1339
11/9/2020,445.2586
11/10/2020,450.3676
11/11/2020,464.0172
11/12/2020,462.3713
11/13/2020,476.452
11/14/2020,462.4997
11/15/2020,449.0158
11/16/2020,461.6022
11/17/2020,483.0252
11/18/2020,479.7564
11/19/2020,471.6259
11/20/2020,509.8796
11/21/2020,551.3895
11/22/2020,561.9821
11/23/2020,608.3606
11/24/2020,603.4184
11/25/2020,572.3198
11/26/2020,518.2351
11/27/2020,516.5116
11/28/2020,538.3214
11/29/2020,573.8024
11/30/2020,615.5645
12/1/2020,589.8145
12/2/2020,598.3573
12/3/2020,616.9049
12/4/2020,571.9783
12/5/2020,595.5485
12/6/2020,601.6973
12/7/2020,592.5922
12/8/2020,556.1578
12/9/2020,573.9958
12/10/2020,560.296
12/11/2020,545.3852
12/12/2020,568.0717
12/13/2020,590.3982
12/14/2020,585.8309
12/15/2020,589.1747
12/16/2020,636.7717
12/17/2020,644.5323
12/18/2020,654.5293
12/19/2020,659.9573
12/20/2020,639.9366
12/21/2020,611.396
12/22/2020,635.28
12/23/2020,587.2437
12/24/2020,612.107
12/25/2020,625.3991
12/26/2020,635.6304
12/27/2020,683.8815
12/28/2020,731.9854
12/29/2020,732.9438
12/30/2020,753.7521
12/31/2020,744.0374
1/1/2021,730.8685
1/2/2021,771.8064
1/3/2021,982.0825
1/4/2021,1040.789
1/5/2021,1102.306
1/6/2021,1207.112
1/7/2021,1226.271
1/8/2021,1219.754
1/9/2021,1284.753
1/10/2021,1263.993
1/11/2021,1091.402
1/12/2021,1044.332
1/13/2021,1130.066
1/14/2021,1220.241
1/15/2021,1166.958
1/16/2021,1235.767
1/17/2021,1234.468
1/18/2021,1260.239
1/19/2021,1386.981
1/20/2021,1385.326
1/21/2021,1128.559
1/22/2021,1237.203
1/23/2021,1231.985
1/24/2021,1397.407
1/25/2021,1322.61
1/26/2021,1356.036
1/27/2021,1250.25
1/28/2021,1331.961
1/29/2021,1387.44
1/30/2021,1379.867
1/31/2021,1315.588
2/1/2021,1373.843
2/2/2021,1516.838
2/3/2021,1662.075
2/4/2021,1593.08
2/5/2021,1715.445
2/6/2021,1675.289
2/7/2021,1613.342
2/8/2021,1747.96
2/9/2021,1767.664
2/10/2021,1742.194
2/11/2021,1779.925
2/12/2021,1840.849
2/13/2021,1810.68
2/14/2021,1804.822
2/15/2021,1778.19
2/16/2021,1783.389
2/17/2021,1841.842
2/18/2021,1924.323
2/19/2021,1950.338
2/20/2021,1915.887
2/21/2021,1928.444
2/22/2021,1777.267
2/23/2021,1560.59
2/24/2021,1624.8
2/25/2021,1496.222
2/26/2021,1440.987
2/27/2021,1465.576
2/28/2021,1415.205
3/1/2021,1568.604
3/2/2021,1490.241
3/3/2021,1580.237
3/4/2021,1540.806
3/5/2021,1533.479
3/6/2021,1657.838
3/7/2021,1729.839
3/8/2021,1833.236
3/9/2021,1865.818
3/10/2021,1801.123
3/11/2021,1824.804
3/12/2021,1768.988
3/13/2021,1925.333
3/14/2021,1865.143
3/15/2021,1789.716
3/16/2021,1797.157
3/17/2021,1819.455
3/18/2021,1777.96
3/19/2021,1809.972
3/20/2021,1811.77
3/21/2021,1785.71
3/22/2021,1685.692
3/23/2021,1676.196
3/24/2021,1588.35
3/25/2021,1588.853
3/26/2021,1700.771
3/27/2021,1717.068
3/28/2021,1689.59
3/29/2021,1821.258
3/30/2021,1843.019
3/31/2021,1915.295
4/1/2021,1971.373
4/2/2021,2133.9
4/3/2021,2022.748
4/4/2021,2082.75
4/5/2021,2108.654
4/6/2021,2122.406
4/7/2021,1985.808
4/8/2021,2083.36
4/9/2021,2074.94
4/10/2021,2142.175
4/11/2021,2153.531
4/12/2021,2146.72
4/13/2021,2304.28
4/14/2021,2422.634
4/15/2021,2518.66
4/16/2021,2432.944
4/17/2021,2331.75
4/18/2021,2231.022
4/19/2021,2167.436
4/20/2021,2330.63
4/21/2021,2368.14
4/22/2021,2415.177
4/23/2021,2364.283
4/24/2021,2358.089
4/25/2021,2308.101
4/26/2021,2532.483
4/27/2021,2647.247
4/28/2021,2750.461
4/29/2021,2765.426
4/30/2021,2773.602
5/1/2021,2953.032
5/2/2021,2957.5
5/3/2021,3440.552
5/4/2021,3242.718
5/5/2021,3527.6
5/6/2021,3502.82
5/7/2021,3488.96
5/8/2021,3908.028
5/9/2021,3925.563
5/10/2021,3954.377
5/11/2021,4172.783
5/12/2021,3932.003
5/13/2021,3731.181
5/14/2021,4087.82
5/15/2021,3660.04
5/16/2021,3577.7
5/17/2021,3288.115
5/18/2021,3393.21
5/19/2021,2484.923
5/20/2021,2757.937
5/21/2021,2411.07
5/22/2021,2301.8
5/23/2021,2113.045
5/24/2021,2634.611
5/25/2021,2691.377
5/26/2021,2876.204
5/27/2021,2750.556
5/28/2021,2429.01
5/29/2021,2282.84
5/30/2021,2392.562
5/31/2021,2716.034
6/1/2021,2633.37
6/2/2021,2717.69
6/3/2021,2859.22
6/4/2021,2693.41
6/5/2021,2621.39
6/6/2021,2715.42
6/7/2021,2592.082
6/8/2021,2514.757
6/9/2021,2613.355
6/10/2021,2483.09
6/11/2021,2353.48
6/12/2021,2378.03
6/13/2021,2508.03
6/14/2021,2583.08
6/15/2021,2552.59
6/16/2021,2366.096
6/17/2021,2377.83
6/18/2021,2227.47
6/19/2021,2181.05
6/20/2021,2245.532
6/21/2021,1895.47
6/22/2021,1872
6/23/2021,1972.07
6/24/2021,1989.072
6/25/2021,1823.514
6/26/2021,1815.11
6/27/2021,1973.73
6/28/2021,2085.09
6/29/2021,2167.134
6/30/2021,2278.554
7/1/2021,2122.9
7/2/2021,2141.648
7/3/2021,2232.173
7/4/2021,2326.504
7/5/2021,2218.608
7/6/2021,2321.29
7/7/2021,2317.447
7/8/2021,2131.931
7/9/2021,2157.345
7/10/2021,2124.927
7/11/2021,2149.604
7/12/2021,2055.43
7/13/2021,1937.908
7/14/2021,1993.812
7/15/2021,1908.884
7/16/2021,1879.51
7/17/2021,1901.01
7/18/2021,1901.58
7/19/2021,1824.42
7/20/2021,1786.71
7/21/2021,1994.5
7/22/2021,2028.47
7/23/2021,2129.662
7/24/2021,2187.59
7/25/2021,2193.32
7/26/2021,2235.15
7/27/2021,2292.95
7/28/2021,2301.05
7/29/2021,2379.9
7/30/2021,2463.85
7/31/2021,2543.374
8/1/2021,2572.835
8/2/2021,2614.357
8/3/2021,2520.81
8/4/2021,2731.143
8/5/2021,2833.452
8/6/2021,2896.39
8/7/2021,3172.841
8/8/2021,3016.881
8/9/2021,3164.763
8/10/2021,3147.226
8/11/2021,3172.898
8/12/2021,3053.829
8/13/2021,3330.02
8/14/2021,3273.109
8/15/2021,3312.17
8/16/2021,3158.202
8/17/2021,3017.245
8/18/2021,3040.602
8/19/2021,3179.723
8/20/2021,3286.688
8/21/2021,3240.086
8/22/2021,3248.846
8/23/2021,3324.194
8/24/2021,3181.234
8/25/2021,3231.552
8/26/2021,3121.015
8/27/2021,3268.255
8/28/2021,3247.422
8/29/2021,3236.184
8/30/2021,3233.099
8/31/2021,3441.688
9/1/2021,3797.487
9/2/2021,3797.886
9/3/2021,3938.859
9/4/2021,3899.631
9/5/2021,3960.237
9/6/2021,3940.468
9/7/2021,3441.559
9/8/2021,3490.788
9/9/2021,3432.164
9/10/2021,3218.458
9/11/2021,3273.195
9/12/2021,3416.45
9/13/2021,3303.364
9/14/2021,3422.591
9/15/2021,3591.175
9/16/2021,3577.843
9/17/2021,3401.283
9/18/2021,3435.523
9/19/2021,3329.216
9/20/2021,2982.082
9/21/2021,2756.249
9/22/2021,3076.64
9/23/2021,3158.717
9/24/2021,2930.002
9/25/2021,2945.652
9/26/2021,3067.592
9/27/2021,2948.707
9/28/2021,2811.544
9/29/2021,2854.856
9/30/2021,3009.436
10/1/2021,3307.919
10/2/2021,3393.12
10/3/2021,3423.329
10/4/2021,3396.324
10/5/2021,3509.114
10/6/2021,3590.824
10/7/2021,3594.659
10/8/2021,3564.072
10/9/2021,3590.297
10/10/2021,3433.77
10/11/2021,3542.106
10/12/2021,3494.82
10/13/2021,3602.467
10/14/2021,3794.052
10/15/2021,3874.388
10/16/2021,3842.723
10/17/2021,3856.777
10/18/2021,3754.372
10/19/2021,3882.935
10/20/2021,4164.844
10/21/2021,4075.556
10/22/2021,3980.624
10/23/2021,4161.505
10/24/2021,4084.266
10/25/2021,4216.984
10/26/2021,4144.227
10/27/2021,3953.522
10/28/2021,4277.88
10/29/2021,4411.124
10/30/2021,4315.824
10/31/2021,4297.532
11/1/2021,4337.679
11/2/2021,4592.981
11/3/2021,4605.624
11/4/2021,4535.318
11/5/2021,4488.132
11/6/2021,4515.413
11/7/2021,4619.168
11/8/2021,4819.161
11/9/2021,4736.725
11/10/2021,4637.645
11/11/2021,4727.231
11/12/2021,4677.705
11/13/2021,4658.156
11/14/2021,4630.759
11/15/2021,4575.842
11/16/2021,4230.181
11/17/2021,4292.051
11/18/2021,3995.394
11/19/2021,4294.153
11/20/2021,4422.129
11/21/2021,4284.637
11/22/2021,4105.105
11/23/2021,4355.125
11/24/2021,4267.191
11/25/2021,4525.307
11/26/2021,4048.132
11/27/2021,4082.366
11/28/2021,4300.929
11/29/2021,4452.264
11/30/2021,4641.646
12/1/2021,4586.963
12/2/2021,4520.326
12/3/2021,4248.666
12/4/2021,4097.564
12/5/2021,4192.638
12/6/2021,4348.485
12/7/2021,4306.102
12/8/2021,4436.877
12/9/2021,4153.464
12/10/2021,3918.337
12/11/2021,4091.655
12/12/2021,4140.566
12/13/2021,3793.551
12/14/2021,3867.817
12/15/2021,4012.814
12/16/2021,3973.235
12/17/2021,3889.819
12/18/2021,3961.2
12/19/2021,3924.868
12/20/2021,3936.136
12/21/2021,4027.166
12/22/2021,3988.064
12/23/2021,4110.144
12/24/2021,4048.606
12/25/2021,4109.646
12/26/2021,4076.411
12/27/2021,4044.835
12/28/2021,3814.28
12/29/2021,3639.102
12/30/2021,3724.106
12/31/2021,3691.611
1/1/2022,3773.583
1/2/2022,3839.814
1/3/2022,3770.232
1/4/2022,3797.755
1/5/2022,3563.191
1/6/2022,3419.994
1/7/2022,3197.226
1/8/2022,3099.626
1/9/2022,3164.409
1/10/2022,3085.367
1/11/2022,3238.009
1/12/2022,3374.304
1/13/2022,3256.142
1/14/2022,3314.714
